image_name,parking_score,area_ratio,object_density,mean_hue,mean_saturation,mean_value,cnn_feature_0,cnn_feature_1,cnn_feature_2,cnn_feature_3,cnn_feature_4,cnn_feature_5,label
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\20250313_134631.jpg,2.0,0.019738121669626997,4.4404973357015984e-07,38.94026443161634,56.95491440941385,106.5144876776199,0.036893945,-0.01133991,0.050406814,0.042619526,0.0022621034,-0.022832982,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\20250313_134638.jpg,10.0,0.04214786856127886,8.880994671403197e-07,37.05911423179396,54.50246414298402,110.83856993783304,0.03352483,-0.008909964,0.04835781,0.040129647,0.0024042795,-0.019897452,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\20250313_134654.jpg,-4.0,0.0,4.4404973357015984e-07,46.0709381660746,37.64409247335701,141.64512055950266,0.032456554,-0.0042138044,0.054013714,0.048186935,-0.0030492768,-0.017468788,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\20250313_134655.jpg,-5.0,0.0,7.770870337477798e-07,44.95739853463588,35.897726909413855,144.14109558170514,0.032226577,-0.005330709,0.055303834,0.04772846,-0.0043657348,-0.017493326,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\20250313_134656.jpg,-4.0,0.0,6.660746003552398e-07,38.42139065275311,35.36807759769094,146.91299678063942,0.03449825,-0.008018023,0.053951837,0.048120875,-0.0026396392,-0.016127896,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\20250313_134657.jpg,-3.0,0.0,3.330373001776199e-07,42.60310857015986,31.050986345470694,141.27121936056838,0.02903172,-0.00094197644,0.055286612,0.047025044,-0.0061382167,-0.017792802,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\20250313_134659.jpg,-3.0,0.0,4.4404973357015984e-07,47.646294515985794,35.299275310834815,145.72041496447602,0.037256733,-0.002004908,0.047196146,0.043709524,0.0030779396,-0.014152728,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\Aavin-255x255.jpg,0.0,0.0,3.0757400999615536e-05,70.32562860438293,66.68190695886197,130.9768550557478,0.034065455,-0.003268593,0.048186086,0.04336588,-0.0016743892,-0.01840224,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\AllMart-1-255x255.jpg,-3.0,0.0,4.61361014994233e-05,44.68407535563245,58.096547481737794,147.5989696270665,0.034250658,3.318675e-05,0.056599192,0.043112874,0.00023514265,-0.020621188,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\AllMart-2-255x255.jpg,0.0,0.0,9.22722029988466e-05,57.169350249903886,76.51387927720107,130.6159477124183,0.03670489,-0.0055806204,0.050717566,0.04501409,-0.0011023553,-0.015077008,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\AllMart-3-255x255.jpg,-1.0,0.0,1.5378700499807768e-05,46.91386389850058,51.45388696655132,123.45131872356785,0.03146196,0.00058783824,0.05343749,0.040305067,-0.0001685603,-0.020258041,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\Ambulance-255x255.jpg,10.0,0.08427527873894657,3.0757400999615536e-05,60.75401768550557,45.415040369088814,154.53788542868128,0.03496236,-0.00025484525,0.05095239,0.044977546,-0.001263397,-0.019392379,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\Chai-Gali-255x255.jpg,0.0,0.0,0.0,39.453994617454825,52.09437908496732,144.6156708958093,0.030154034,0.001018852,0.047958367,0.04289005,-0.0023442185,-0.02074724,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\GymKhaana-1-255x255.jpg,-1.0,0.0,1.5378700499807768e-05,71.27906189926951,42.4801076509035,99.04212226066898,0.029228784,-0.0037525166,0.05105268,0.050335992,-0.0042097233,-0.018622767,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\GymKhaana-2-255x255.jpg,-3.0,0.0,7.689350249903884e-05,49.81316416762783,53.76713571703191,129.6314186851211,0.036683932,-0.0049499865,0.052562747,0.044047847,-0.0020563474,-0.01847333,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250308-WA0019.jpg,-7.0,0.007898124527588814,1.5309621791103273e-06,45.922464420438956,66.24173947485373,145.3100998887209,0.03241087,-0.001681237,0.04870132,0.0421276,0.0045992266,-0.018360287,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250308-WA0020.jpg,-17.0,0.0,2.129429212762546e-06,44.93416631593715,80.5905505952381,144.099257580768,0.031273026,-0.00025516842,0.0517684,0.041876502,0.0045196163,-0.021471335,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250308-WA0021.jpg,-13.0,0.0,1.421607737745304e-06,45.81770472463677,65.59915856131548,143.81475543535316,0.031948075,-0.0029094042,0.048035722,0.04232482,0.00448321,-0.017830946,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250308-WA0022.jpg,0.0,0.07603601660092045,7.190992767915845e-07,43.510993692472056,85.31556582840237,108.62232289612098,0.036020547,-0.009378318,0.048657097,0.04404146,0.002360443,-0.014036611,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250308-WA0023.jpg,-12.0,0.0,1.3122532963802804e-06,46.33985982510288,64.9721687479004,143.7961757877019,0.03164774,-0.003143414,0.05096439,0.04262815,0.0025743763,-0.017459914,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250308-WA0024.jpg,-13.0,0.0,1.421607737745304e-06,48.99446250979816,71.85746403113714,152.2264866080177,0.029286511,0.0015119333,0.053546727,0.043981794,-0.0020367214,-0.018449828,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250308-WA0025.jpg,4.0,0.023204820019723866,1.7463839579224194e-06,44.80671042899408,82.49259522928995,109.69869730029586,0.03191182,-0.0039024637,0.0491535,0.040274754,-0.008322811,-0.016608503,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250308-WA0026.jpg,0.0,0.019875184911242603,7.190992767915845e-07,40.927855132314264,87.39298734385272,114.85205611028928,0.037195683,-0.007801745,0.049246766,0.04430673,0.0036732045,-0.0147090545,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250308-WA0027.jpg,-9.0,0.0029694690992767914,1.3354700854700855e-06,40.944831114398426,88.09756913625904,113.08404924802761,0.035490185,-0.011034023,0.052270703,0.046153948,0.0016635046,-0.015292259,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250308-WA0028.jpg,-18.0,0.001627194087511548,2.4057977100305142e-06,46.6170095803239,72.87276906004172,143.41800505567454,0.029414203,2.4579465e-05,0.049738016,0.043504108,0.004295069,-0.020975912,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0013.jpg,6.0,0.06729384991119006,6.660746003552398e-07,73.29054174067495,36.890442162522206,118.68474089698046,0.03325189,0.0018536127,0.048795775,0.04414711,-0.0041984892,-0.017474355,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0014.jpg,11.0,0.08188943161634103,7.770870337477798e-07,70.83814198490231,33.55659358348135,131.23753263765542,0.033862956,-0.003670251,0.053125836,0.03981625,-0.0060968483,-0.018785028,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0015.jpg,19.0,0.19265286412078153,1.4431616341030195e-06,59.28355350799289,31.067190164298403,101.40720215364121,0.028988702,-0.004379766,0.044693653,0.04429902,0.0008113941,-0.018775508,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0016.jpg,17.0,0.021526865008880996,1.5541740674955595e-06,69.3134301731794,32.854322824156306,114.59442373445826,0.030325532,-0.002373205,0.053220443,0.041850887,-0.0038047065,-0.015255582,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0017.jpg,8.0,0.10317018206039076,1.1101243339253996e-06,69.8293730017762,50.23792340142096,117.34508170515097,0.03364672,-0.0049029896,0.053615946,0.04437566,-0.004589359,-0.015858553,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0018.jpg,27.0,0.1680968028419183,9.991119005328596e-07,82.09209613676732,37.24325455150977,105.63989975577265,0.03154445,-0.0044403262,0.04741945,0.044436585,0.002438219,-0.017086327,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0019.jpg,8.0,0.13757038188277088,4.4404973357015984e-07,27.84868328152753,15.023118894316163,173.21708525754886,0.035941217,0.0003006016,0.055314682,0.04800653,3.0473922e-05,-0.019258752,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0021.jpg,8.0,0.1290983570159858,4.4404973357015984e-07,32.03519338365897,11.937501776198934,176.20893972024868,0.03762395,0.00077797286,0.05335325,0.047470145,0.0009113231,-0.019235495,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0022.jpg,1.0,0.05502841918294849,1.3321492007104797e-06,32.61589076376554,22.244321825044405,150.162911634103,0.03617706,-0.0015957123,0.051980224,0.045910873,0.0004842349,-0.019388404,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0026.jpg,2.0,0.0364003108348135,4.4404973357015984e-07,80.53907060390763,29.735558503552397,119.40223512433393,0.028746456,0.0043448415,0.046975948,0.045205913,-0.0006179565,-0.016645918,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0027.jpg,16.0,0.040332482238010656,5.550621669626998e-07,60.65314731349911,28.27708381438721,132.7174886767318,0.036373783,-0.007882404,0.05482968,0.045458823,-0.0009968032,-0.013258245,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0028.jpg,3.0,0.0357321269982238,3.330373001776199e-07,60.496027864120784,30.312796958259327,120.37705972468916,0.03187034,0.0011878624,0.046446655,0.045583922,-0.0017853237,-0.01785367,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0030.jpg,3.0,0.03670559502664299,3.330373001776199e-07,57.660132881882774,30.851597690941386,115.4028314831261,0.02967368,0.0014325567,0.049108025,0.044995792,-0.0018069376,-0.01788219,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0093.jpg,0.0,0.057185034516765286,6.163708086785009e-07,48.33917683678501,66.18341181788297,111.09908499753452,0.0276222,-0.007871697,0.05023754,0.043675315,-0.0026754444,-0.014365801,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250310-WA0095.jpg,3.0,0.09710079717291256,9.245562130177515e-07,51.17544306788297,65.45703279092702,104.85335038625904,0.03320427,-0.0031877258,0.05009791,0.043212738,-0.00167289,-0.013608686,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0049.jpg,1.0,0.29735243055555555,5.4253472222222224e-06,68.99438693576388,72.7100509982639,152.71169921875,0.035647128,0.0021023368,0.05373526,0.04306279,-0.0031182775,-0.020131482,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0050.jpg,40.0,0.1602419704861111,8.680555555555556e-06,43.95565972222222,63.03743055555555,151.371787109375,0.039243996,-0.007963875,0.054886416,0.04674792,0.0021757905,-0.018542837,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0051.jpg,1.0,0.2986642795138889,5.4253472222222224e-06,67.68247504340277,72.89426866319444,155.7022287326389,0.03513947,0.002883279,0.05442553,0.042760458,-0.0038856436,-0.020348564,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0052.jpg,4.0,0.26568359375,3.2552083333333335e-06,77.36662977430555,89.68679578993056,138.58418402777778,0.031158745,-0.0005378206,0.050383106,0.04476453,0.0026596375,-0.020557988,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0053.jpg,4.0,0.25774739583333334,3.2552083333333335e-06,73.55412109375,84.89504448784722,140.7703103298611,0.03236831,-0.0010300088,0.047318935,0.045895517,-2.9488234e-05,-0.021262962,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0054.jpg,10.0,0.38488389756944447,1.0850694444444445e-05,70.01151801215278,70.83093641493056,135.44346028645833,0.034505032,-0.0073389504,0.053734872,0.047913846,0.0009563663,-0.017260771,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0055.jpg,11.0,0.38440972222222225,8.680555555555556e-06,70.08581922743056,70.48761827256945,135.762685546875,0.034710526,-0.005474335,0.054541454,0.04819808,-0.00075480924,-0.018305399,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0056.jpg,11.0,0.38004014756944443,8.680555555555556e-06,70.309326171875,70.72774956597222,135.57378580729167,0.033709064,-0.0069299694,0.0528391,0.047576796,-0.00047140475,-0.01575628,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0057.jpg,5.0,0.38603515625,7.595486111111111e-06,69.01147352430556,79.67436414930556,134.7634689670139,0.031794757,-0.003428171,0.05560366,0.047872264,-0.0037554912,-0.022188406,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0058.jpg,9.0,0.3883875868055556,9.765625e-06,70.82248806423611,80.77739800347223,134.10994032118055,0.032049,-0.0037456187,0.05549076,0.047442034,-0.0022002987,-0.02090724,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0059.jpg,2.0,0.38821614583333336,1.0850694444444445e-05,71.07560004340277,80.85773980034722,134.31275716145834,0.031735215,-0.0034305882,0.055397965,0.047387842,-0.0022434297,-0.020651529,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0060.jpg,9.0,0.4367220052083333,9.765625e-06,72.29655815972222,86.784765625,131.4371560329861,0.03297221,-0.0011600344,0.05308974,0.04603969,0.00064331293,-0.020333376,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0061.jpg,5.0,0.21737630208333333,7.595486111111111e-06,69.00633463541666,86.6202658420139,130.90807291666667,0.034685604,-0.003075305,0.05259578,0.044488102,0.0019810076,-0.019440573,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0062.jpg,6.0,0.4134299045138889,6.510416666666667e-06,67.29343098958333,86.0916015625,131.26150824652777,0.036829717,-0.0045224098,0.05322599,0.046580806,0.0023708062,-0.020523492,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0063.jpg,13.0,0.414501953125,5.4253472222222224e-06,73.16450954861111,65.59292426215278,136.2083517795139,0.032993928,-0.001874187,0.056557637,0.04646126,0.0011105419,-0.018094786,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0064.jpg,1.0,0.205595703125,5.4253472222222224e-06,72.43733723958333,64.98720811631945,136.4899435763889,0.032604158,-0.0047008563,0.055801544,0.045138314,0.0029063069,-0.018274346,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0065.jpg,8.0,0.39902452256944443,4.340277777777778e-06,72.08563802083333,65.66775390625,136.2975390625,0.03363515,-0.0040465277,0.05566696,0.045947094,0.0036382326,-0.018257298,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0066.jpg,8.0,0.40405598958333333,4.340277777777778e-06,76.41697157118055,64.83249782986111,139.89614800347223,0.03413161,-0.0051587652,0.05602499,0.04614161,0.0031582732,-0.01756651,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0067.jpg,5.0,0.37521050347222223,7.595486111111111e-06,70.30743381076388,83.57269314236112,134.88927951388888,0.03224693,-0.0053439965,0.057015754,0.045559607,0.00023920066,-0.019146916,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0068.jpg,1.0,0.21533203125,5.4253472222222224e-06,64.16903211805555,92.26648003472222,136.11859157986112,0.036971945,-0.006031847,0.052584007,0.04590245,0.0030670424,-0.019602694,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0069.jpg,5.0,0.39331163194444446,7.595486111111111e-06,74.3303049045139,79.77026692708333,136.6934689670139,0.028539872,-0.0023229076,0.05734892,0.04592964,-0.00088853296,-0.019915357,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0070.jpg,10.0,0.39314453125,8.680555555555556e-06,71.51546332465277,81.07917860243056,134.11058919270835,0.029473547,-0.0037186313,0.055746935,0.045277577,-0.0023053922,-0.02044087,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250313-WA0071.jpg,8.0,0.09063910590277778,4.340277777777778e-06,23.415948350694446,43.694228515625,162.033251953125,0.033762448,-0.0019212305,0.054955192,0.048323393,-0.0006150955,-0.021429706,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0003.jpg,-4.0,0.0,5.4253472222222224e-06,79.02465060763889,60.353419053819444,107.20367296006944,0.030459462,-0.00301173,0.046855196,0.042880476,0.002555095,-0.015598968,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0004.jpg,-6.0,0.0,7.595486111111111e-06,85.26173394097222,37.147625868055556,120.79595703125,0.02796816,0.0008122078,0.04821913,0.042074025,0.0018914625,-0.0198454,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0005.jpg,-4.0,0.0,6.510416666666667e-06,71.97707248263889,50.037027994791664,125.96484917534723,0.029667906,-0.0034306073,0.05206403,0.042678315,-0.00048079086,-0.02005115,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0006.jpg,-3.0,0.0,3.2552083333333335e-06,77.47187174479167,35.187914496527775,114.75723524305556,0.032374166,0.0010771116,0.049993806,0.03868328,-0.004898019,-0.021425642,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0007.jpg,-4.0,0.0,4.340277777777778e-06,76.77078884548611,30.690286458333333,124.45598307291667,0.03149676,-0.000874395,0.055170704,0.0435851,-0.0008516712,-0.021051032,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0008.jpg,-1.0,0.0,1.0850694444444444e-06,57.010686848958336,53.03771918402778,108.09842447916667,0.031107094,-0.0074790576,0.05034448,0.039471492,0.0022985777,-0.015041872,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0009.jpg,-13.0,0.0,1.4105902777777777e-05,88.94479275173612,37.24605685763889,112.51174587673611,0.031685945,-0.0019742916,0.053734526,0.042694323,-0.0010410906,-0.02061118,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0010.jpg,-8.0,0.0,8.680555555555556e-06,57.64170030381945,38.74105251736111,104.66312282986111,0.032174822,-0.0038489974,0.047616467,0.04075144,0.00016831723,-0.020178273,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0011.jpg,-1.0,0.0,1.0850694444444444e-06,53.53076931423611,47.567867838541666,104.93760633680556,0.03130522,-0.0030590324,0.04518174,0.03924413,-0.00033700233,-0.01715589,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0012.jpg,-4.0,0.0,4.340277777777778e-06,56.556324869791666,47.95756727430555,113.26570095486112,0.035343505,-0.00716571,0.04790139,0.040359527,0.00337806,-0.01624804,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0013.jpg,-1.0,0.0,1.0850694444444444e-06,49.48393880208334,38.77816623263889,122.25110785590277,0.02833094,-0.0033826162,0.04994025,0.03942763,0.00048741023,-0.0213207,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0014.jpg,-9.0,0.0,9.765625e-06,74.43351236979167,27.011778428819444,105.54602647569445,0.032741837,-0.0027873092,0.047225427,0.04306208,0.003825484,-0.019519888,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0015.jpg,-1.0,0.0,2.170138888888889e-06,54.95152994791667,60.077122395833335,110.22248914930556,0.033217497,-0.0063748015,0.047782276,0.04440196,0.0043335306,-0.014020975,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0016.jpg,-1.0,0.0,1.0850694444444444e-06,33.173502604166664,31.857900390625,119.208701171875,0.03062332,-0.0016304976,0.051882505,0.039552413,0.002227667,-0.020227736,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0017.jpg,0.0,0.0,0.0,81.2342263454861,48.02440538194445,98.12518446180556,0.026698045,-0.0002442852,0.046414644,0.043630272,0.0006235823,-0.013635855,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0018.jpg,0.0,0.0,0.0,39.122416449652775,66.70570421006944,103.68986002604167,0.03363181,-0.0066953483,0.049182903,0.040738277,-0.0029351846,-0.0127898045,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0019.jpg,0.0,0.0,1.0850694444444444e-06,27.59176540798611,78.42162543402777,117.11473090277778,0.036941312,-0.008267056,0.048451476,0.04287541,-0.0006794266,-0.014598173,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0020.jpg,-2.0,0.0,2.170138888888889e-06,63.44564127604167,42.185718315972224,110.3123046875,0.035832457,-0.0048856917,0.04891412,0.040286094,-0.0077504665,-0.019563783,1
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\noparking2\IMG-20250419-WA0021.jpg,0.0,0.0,0.0,38.28903428819444,54.28247287326389,112.26696072048611,0.03155862,-0.0020171404,0.04611489,0.0384363,-0.0058142063,-0.016467731,1
